id,Outlying_polar,Skewed_polar,Clumpy_polar,Sparse_polar,Striated_polar,Convex_polar,Skinny_polar,Stringy_polar,Monotonic_polar,Outlying_contour,Skewed_contour,Clumpy_contour,Sparse_contour,Striated_contour,Convex_contour,Skinny_contour,Stringy_contour,Monotonic_contour,No_of_max_ponits,No_of_min_points,diameter,area,perimeter,physiological_length,physiological_width,aspect_ratio,rectangularity,circularity,compactness,NF,Perimeter_ratio_diameter,Perimeter_ratio_length,Perimeter_ratio_lw,No_of_Convex_points,perimeter_convexity,area_convexity,area_ratio_convexity,equivalent_diameter,cx,cy,eccentriciry,contrast,correlation_texture,inverse_difference_moments,entropy,Mean_R_val,Mean_G_val,Mean_B_val,Std_R_val,Std_G_val,Std_B_val,correlation,Shape_label,Species
874,0,0.504489457,0.045061887,0.014490792,0.802521008,0.006409276,0.828008663,0.936728248,0.236320444,0,0.638617569,0.02717674,0.029655663,0.728571429,0.011176333,0.818701219,0.935272571,1.57E-06,9,10,1191.943371,374299.5,4134.754727,1151.992188,648.7231445,0.563131549,0.500853047,0.275124715,45.67517898,1.837368346,3.468918765,6.373681534,2.296173445,16,0.699382652,0.433664752,0.697513138,690.3426142,813.3177876,490.2231394,0.838434348,27.70489131,0.997656115,0.47272165,8.321309194,161.595188,207.4310071,161.5623552,117.5103601,64.13001564,102.4517545,0.001220844,Round,Acer
875,0,0.512791958,0.008558646,0.014624552,0.752136752,0.009909011,0.81700462,0.922782287,0.287720626,0,0.536618588,0.048038782,0.029551515,0.672131148,0.018006771,0.814922227,0.900902403,0.000235319,9,9,1242.31558,356592.5,4377.936404,1242,504,0.405797101,0.569665702,0.233799281,53.74854255,2.464911865,3.524013121,8.686381755,2.507409166,20,0.660264083,0.343497129,0.744326116,673.8157555,770.1914869,341.4358246,0.913818231,25.43426801,0.997848668,0.479609272,7.875682733,178.8890808,209.2122211,209.5114125,111.6972812,64.68647273,68.62306705,0.016265679,Round,Acer
876,0,0.530431274,0.006978097,0.014471367,0.840336134,0.006337974,0.824627003,0.949376952,0.233666258,0,0.57234098,0.068202661,0.028538882,0.706349206,0.023010641,0.806532281,1,0.003277284,8,7,1201.918882,478726.5,4303.52428,1102.438354,797.2198486,0.723142338,0.544697085,0.324824529,38.68664306,1.50763793,3.580544696,5.398164995,2.265420313,16,0.720954054,0.358602459,0.736050486,780.7262714,768.8151589,577.599692,0.772194994,36.24446493,0.997448184,0.433410934,8.748446162,137.9151777,196.3739867,191.6265369,122.7288459,71.36563079,79.36616938,-0.058351777,Round,Acer
877,0,0.56178192,0.0207216,0.029232053,0.628099174,0.038740126,0.750612295,0.875154105,0.191806288,0,0.536861967,0.038885596,0.028306535,0.681818182,0.016596028,0.803228035,0.931322575,0.001533373,9,10,1236.22409,361554.5,4207.426739,1235.156372,485.1802368,0.392808755,0.603321394,0.256655461,48.96202304,2.547968767,3.403449887,8.671884012,2.445699706,18,0.682825794,0.30237765,0.767826444,678.4876469,754.4609986,336.1115069,0.915182716,23.64770215,0.998058799,0.477812955,8.05027168,173.8692447,207.3030046,206.4431407,113.45914,65.65416813,71.93596828,0.040136775,Round,Acer
878,0,0.501945614,0.004061633,0.01451645,0.945544554,0.000665936,0.684176968,0.970151254,0.120858184,0,0.492375411,0.009672054,0.01451645,0.966346154,0.000443086,0.815535367,1,0.001391231,3,4,1138.569278,385010.5,4021.274497,1138.323486,625.6435547,0.549618419,0.540604806,0.29919546,42.00053916,1.819836981,3.531866331,6.427420961,2.279676663,11,0.722486187,0.414053643,0.70718675,700.1504079,761.8838072,490.1542628,0.85429472,29.18386365,0.997968158,0.487426721,8.077713946,130.5878903,201.9819743,202.6272978,121.919542,76.42728627,76.9604762,0.037928875,Round,Acer
879,0,0.49662281,0.008517542,0.014425445,0.834745763,0.003973135,0.803819757,0.948946289,0.259777148,0,0.532034516,0.031617359,0.028953501,0.744186047,0.010173342,0.778894624,0.976563465,2.45E-05,7,6,109.0412766,5291.5,288.5512961,107,61,0.570093458,0.810709361,0.798624457,15.73501852,1.787561911,2.646257501,4.730349117,1.717567239,33,0.961144339,0.011905887,0.988234196,82.08134411,813.5551519,355.3780101,0.8189041,24.52764028,0.998390252,0.481886583,8.61238287,159.9273623,194.684297,189.9669675,115.1490043,79.12263841,85.97798973,-0.005030336,Round,Acer
880,0,0.554890031,0.024683906,0.029150906,0.630769231,0.031240027,0.797271881,0.81447774,0.32382499,0,0.554256015,0.024460956,0.029547191,0.700787402,0.016675558,0.809634001,1,0.002305903,8,7,104.4030651,3795.5,259.0954523,98,50,0.510204082,0.774591837,0.710492142,17.68685375,2.088061302,2.481684346,5.181909046,1.750644948,23,0.966007514,0.01225135,0.987896929,69.51676555,774.1201098,334.6125727,0.900659989,24.95002611,0.9978046,0.504333711,7.626319683,86.73847416,212.8519211,196.2033904,118.5045835,64.46202941,84.55757762,-0.049066497,Round,Acer
881,0,0.535692537,0.011521229,0.028966782,0.743801653,0.01961128,0.705002759,0.900077904,0.296644253,0,0.550571978,0.017068487,0.029550149,0.776,0.009206228,0.834807115,0.975807513,0.000676022,5,4,1278.227288,385500,4715.48265,1278.195435,534.8007202,0.418402934,0.563942905,0.21786223,57.68035441,2.390100162,3.689079942,8.817270568,2.600933619,18,0.632759357,0.381268482,0.723972213,700.59535,774.9478441,361.62595,0.899725187,26.30879075,0.997880859,0.470765781,8.189582169,165.9166562,204.8648669,203.3235488,116.1658534,66.01655165,70.78226311,-0.02796407,Round,Acer
882,0,0.557365952,0.016679408,0.029379321,0.682926829,0.034253209,0.752850223,0.852715363,0.276780225,0,0.558821861,0.040317769,0.029370902,0.755725191,0.016851472,0.803707305,1,0.019089866,5,7,1224.0433,453014.5,4564.803501,1205.27832,686.3250122,0.569432803,0.54763971,0.273198174,45.99727161,1.783474707,3.729282699,6.651081368,2.413192778,14,0.675529294,0.390378233,0.719228751,759.4708525,850.8938149,503.1378786,0.836713311,30.9298116,0.997811361,0.454307757,8.491072619,160.1947172,197.2550632,190.5512268,117.9715579,71.1019968,83.56519907,0.141712649,Round,Acer
883,0,0.559554327,0.040822683,0.014348734,0.834024896,0.006965411,0.781105478,0.937518662,0.294227522,0,0.550177902,0.020951423,0.029353932,0.737704918,0.010893797,0.80179947,1,0.004364139,8,9,1300.474529,377801.5,4826.151695,1299.86499,511.3322449,0.393373349,0.568410708,0.203831643,61.65073507,2.543306318,3.711069758,9.438387161,2.664619624,18,0.631178016,0.386061199,0.721468865,693.5645679,760.308825,319.9247985,0.931522406,22.57621151,0.99800228,0.486626029,8.325586984,158.4359615,208.5301597,154.8349681,117.4425468,61.63242124,104.8455032,-0.067788552,Round,Acer
884,0,0.557346596,0.025837835,0.028968961,0.664122137,0.042737097,0.779939325,0.884736,0.379390454,0,0.507988952,0.032040464,0.02934987,0.673758865,0.023096192,0.834446076,0.978572165,0.004677182,7,9,1244.850192,456731.5,4842.151699,1224.392822,612.6294556,0.500353681,0.608894871,0.244790211,51.33526607,2.031979005,3.889746518,7.903883261,2.635869884,17,0.652022088,0.346480372,0.742676998,762.58023,789.6605364,445.0939332,0.877407312,27.62494861,0.997851838,0.457684593,8.532515162,158.9880874,200.072433,190.6064955,117.8597792,65.67885587,81.06255946,0.069397832,Round,Acer
885,0,0.56382865,0.020682927,0.029552247,0.573770492,0.038228282,0.833303472,0.900902403,0.279298911,0,0.504546499,0.028056278,0.029859875,0.705035971,0.020340201,0.838935449,0.956527962,0.005182075,9,7,68.9637586,2015.5,182.1837654,66,33,0.5,0.925390266,0.763085706,16.46783646,2.089810867,2.641731963,5.520720164,1.840240055,18,0.977957613,0.007690399,0.992368291,50.65781581,787.2187211,363.0955625,0.868316795,26.8082671,0.997780193,0.46435713,8.403768887,162.8572326,205.512563,199.1502972,116.517981,64.5952889,77.57556041,0.07381895,Round,Acer
886,0,0.551922498,0.009858593,0.014437114,0.883408072,0.003272207,0.800265613,0.972974455,0.149953333,0,0.488297469,0.014870972,0.014505536,0.879464286,0.002001184,0.797617915,0.973095633,0.001587659,4,5,1191.755847,425635,4371.659274,1156.829102,647.1018066,0.559375456,0.568585153,0.279868864,44.90092405,1.841682151,3.668250744,6.755751922,2.423407268,12,0.704633777,0.423252317,0.702616105,736.1625592,754.1652356,518.0777729,0.831099511,29.22033729,0.997614208,0.465394343,8.240401652,158.6397979,204.8780036,184.6889707,118.3185358,64.38414428,88.55740005,-0.040426486,Round,Acer
887,0,0.527059885,0.040565759,0.028635359,0.606837607,0.035605867,0.766824828,0.922449766,0.239143473,0,0.574744574,0.024701696,0.029072434,0.671641791,0.015279031,0.819510009,1,0.018568067,7,7,1260.349951,428237.5,4387.950687,1210.776489,668.5685425,0.552181636,0.529023272,0.279493095,44.96129188,1.885146954,3.481533587,6.563202437,2.334829748,14,0.708815209,0.432580052,0.698041271,738.4097234,809.4077161,520.9429656,0.854502596,27.63869767,0.998056588,0.474906399,8.420896211,158.9441318,198.4700915,183.2725163,117.7830378,73.09167773,89.93815794,0.138678753,Round,Acer
888,0,0.539148967,0.03202365,0.029438567,0.652892562,0.046965685,0.7552863,0.925032452,0.374329707,0,0.536234131,0.021798974,0.02932927,0.674074074,0.017543234,0.83249881,0.977612781,0.016300501,9,8,1256.584657,512790,4370.21771,1238.069336,713.034729,0.575924715,0.58087662,0.337398592,37.2448816,1.762304984,3.477853789,6.129039067,2.239869102,12,0.730900132,0.292283391,0.773824075,808.0250653,774.4091143,509.6882638,0.828131565,20.99569372,0.998544549,0.45978845,8.502090941,159.4483816,195.1705444,193.5069807,118.5477485,71.06196427,78.35505893,-0.130624108,Round,Acer
889,0,0.461505103,0.008350777,0.014283266,0.979487179,0.000245433,0.836839874,1,0.017612746,0,0.49278204,0.016783585,0.014283266,0.956284153,0.000228859,0.609748484,1,0.002846789,1,2,1295.478676,583475.5,4953.479685,1276.098022,771.0680542,0.604238891,0.592987964,0.298821414,42.05311275,1.680109387,3.82366748,6.424179627,2.419676518,20,0.677585912,0.28026798,0.781086472,861.9188361,828.9662667,506.6267575,0.805410057,21.95643734,0.99860132,0.461733153,8.448341801,161.3622381,184.8973073,187.9823107,111.633311,79.77668212,79.01833803,0.05378818,Round,Acer
890,0,0.525473586,0.027770027,0.014396078,0.975247525,0.000315523,0.797510718,1,0.208307754,0,0.500394803,0.011197016,0.014533842,0.93877551,0.00068329,0.673162814,0.969232961,0.004508792,2,2,1235.214151,485999.5,4148.661361,1234.251831,670.1025391,0.542922054,0.587612166,0.354837666,35.41442139,1.843321103,3.35865757,6.191084378,2.17851332,17,0.765899553,0.322197862,0.756316455,786.6344654,794.0112372,541.5821135,0.857402975,20.17587773,0.998684246,0.466825096,8.233912702,159.4113525,195.3671715,170.5311017,119.2703235,75.74301397,97.078736,0.068144083,Round,Acer
891,0,0.527493151,0.019330809,0.029675508,0.610619469,0.028035518,0.776618175,0.866261837,0.333581153,0,0.537333941,0.054590955,0.029575366,0.688888889,0.012695504,0.832487428,0.910503414,0.000480637,8,8,1202.37307,344636,4002.355671,1172.490845,542.2878418,0.462509233,0.54202749,0.27035795,46.48049223,2.21722299,3.328713667,7.38050047,2.334036283,16,0.696722727,0.358521745,0.736094217,662.4229644,821.2420121,367.9635937,0.893873174,21.74508089,0.998438388,0.50122554,7.796922216,172.5186531,204.7514314,206.2043564,114.5454598,74.90622479,76.31036923,0.022555737,Round,Acer
892,0,0.525504114,0.011167928,0.01457944,0.923809524,0.002746623,0.696367013,0.985646154,0.050114074,0,0.47901602,0.017571384,0.014319844,0.913875598,0.002813528,0.689985174,0.97115565,0.034045883,2,3,1280.406576,410150.5,4066.338425,1278.429688,552.8798218,0.432467915,0.580277402,0.311706651,40.3147337,2.315885886,3.175818135,7.354832396,2.220453945,24,0.741432267,0.307650484,0.76473034,722.6477952,770.4673009,364.9058145,0.903799212,22.10082687,0.998359958,0.480273627,8.226337057,174.610741,201.6210636,200.0649526,112.7970467,70.72890838,78.12393673,-0.185173373,Round,Acer
893,0,0.582704703,0.017024056,0.014306834,0.929906542,0.000394959,0.823471545,1,0.030680946,0,0.52490768,0.011908859,0.014306834,0.965517241,0.000439678,0.850579295,1,0.023905205,2,2,1214.041185,372241,4106.380058,1209.93689,508.7248535,0.420455693,0.604753698,0.277405959,45.29956985,2.386439697,3.382405891,8.071907692,2.389289268,18,0.696937686,0.304793131,0.766405015,688.4416906,761.919542,351.6856776,0.902528535,23.70338813,0.998279785,0.497512085,8.003077522,162.6531229,203.8735302,200.0074722,117.7420122,72.9912287,81.06236626,0.154779185,Round,Acer
894,0,0.496706094,0.009449182,0.0142801,0.93,0.000938119,0.830269324,0.984924879,0.115616574,0,0.49791096,0.016868839,0.0142801,0.942857143,0.001014441,0.784640004,0.971293644,0.069498255,2,3,1229.888613,395079,3908.629838,1196.42749,569.9310913,0.476360746,0.579395627,0.324971087,38.66919581,2.157960202,3.178035635,6.858074419,2.212817872,13,0.750080752,0.310105068,0.763297559,709.2462239,776.9601659,421.7886556,0.894430666,22.79125356,0.998472004,0.486643624,8.137084964,175.6771685,197.8932259,198.4294905,111.6031087,77.43575979,79.37680613,0.263140033,Round,Acer
895,0,0.496356699,0.029865366,0.014310323,0.935323383,0.000935639,0.819107109,1,0.2173397,0,0.479952939,0.01336463,0.014310323,0.970731707,0.001138506,0.629490185,0.985294355,0.145773673,2,2,1263.11678,381381.5,4632.612593,1237.564453,519.762146,0.419987941,0.59290778,0.223314807,56.27199913,2.430182324,3.667604347,8.912947256,2.63617053,14,0.660796788,0.387353608,0.72079677,696.8428858,794.1308932,355.1393395,0.91898873,21.11882028,0.998502505,0.501405192,8.054998681,169.3985715,201.8531,168.5197675,113.9305306,74.84072821,101.8330899,0.382077775,Round,Acer
896,0,0.529335627,0.011928913,0.014410048,0.930875576,0.001009411,0.847819611,1,0.044888685,0,0.483726938,0.010723861,0.014305752,0.979381443,0.000613444,0.691348292,1,0.002458661,5,6,1248.048477,389765.5,4405.926296,1247.813232,560.1226196,0.448883379,0.557661544,0.252312521,49.80478397,2.228170106,3.530252533,7.86600316,2.436992602,17,0.67286227,0.380125999,0.724571525,704.4606787,760.8608479,393.7969257,0.901528814,24.96851843,0.998189308,0.487487018,8.312685779,169.598265,200.6499332,200.5468132,112.7306082,73.64794775,77.26193938,-0.049975696,Round,Acer
897,0,0.476679538,0.008971124,0.014395165,0.940298507,0.001462039,0.739655446,0.985000252,0.028680516,0,0.490422802,0.016260163,0.014290976,0.951923077,0.001295341,0.75325125,0.985507474,0.082908584,2,3,1144.068617,506036.5,3813.298882,1122.623291,755.3016357,0.672800611,0.596798015,0.437310611,28.73557216,1.514717515,3.3331033,5.048709948,2.03059176,14,0.799806327,0.264475981,0.790841435,802.6865409,799.7290661,591.5421909,0.772968016,27.72475741,0.998333605,0.459548685,8.568861199,145.8557553,188.4559925,178.8439658,120.9860048,80.50713472,91.42853381,-0.290808531,Round,Acer
898,0,0.490998385,0.00742221,0.014537222,0.902777778,0.003414815,0.703859043,0.986046714,0.000431878,0,0.471646534,0.01445216,0.014190222,0.934010152,0.00389657,0.603041937,0.969389913,0.200129286,2,3,1235.440812,421454.5,4165.711009,1235.38208,569.5936279,0.461066772,0.59894132,0.305198422,41.17442858,2.168986364,3.37184183,7.313478952,2.307904195,18,0.708421204,0.262753156,0.791920412,732.5384193,799.5256753,366.2552534,0.893101054,24.88864163,0.998337763,0.490659527,8.07771965,165.3202835,197.413532,151.8745859,116.1662651,76.47669991,105.9370803,-0.450510888,Round,Acer
899,0,0.495988114,0.009909166,0.014545837,0.898148148,0.002614115,0.745428688,0.986046714,0.000150019,0,0.50121209,0.00661511,0.014199458,0.951923077,0.003279934,0.686770592,0.985507474,0.116095285,4,5,1239.072234,359842.5,4369.759777,1238.859863,520.7983398,0.420385191,0.557725731,0.236813902,53.06432818,2.37917854,3.526638447,8.39050251,2.483300319,15,0.662339621,0.336173465,0.748405822,676.8793843,800.6948857,378.8866758,0.903287769,21.17293997,0.998443711,0.500733424,8.175448239,174.8966328,202.2441812,201.2325711,111.1813772,73.53170232,78.59369125,-0.342628213,Round,Acer
900,0,0.482624566,0.023034875,0.014283616,0.888888889,0.000570412,0.876545714,0.984771837,0.000539069,0,0.512949303,0.013561161,0.014283616,0.958974359,0.000540065,0.859083126,1,0.141148873,2,4,1250.279969,382259.5,4216.196292,1228.203979,527.1327515,0.429189907,0.590429145,0.270225611,46.50325544,2.371850289,3.372201745,7.998357682,2.401930192,14,0.704333799,0.333216048,0.750065979,697.6445454,820.755967,379.0799312,0.905102424,23.19981042,0.998353626,0.492505317,8.197472524,167.3933099,200.7984519,191.1338852,114.2040381,75.02163152,87.98955877,-0.38176371,Round,Acer
901,0,0.52692627,0.012762434,0.014535742,0.974747475,0.000832513,0.760772925,0.984771837,0.17090398,0,0.548412241,0.02214369,0.014381011,0.946341463,0.000673189,0.716814572,0.985294355,0.001204012,1,2,911.1190921,315984.5,2921.325024,903.3829346,571.4696655,0.632588511,0.612069467,0.465281608,27.0080966,1.594343754,3.206304258,5.111951169,1.98075728,70,0.831900209,0.178184373,0.848763592,634.2901236,669.6791526,629.6493346,0.6646033,56.27047824,0.995716823,0.504716876,7.197269152,31.22850924,205.0793944,78.70160803,81.65899489,83.67790365,105.8184073,-0.034950505,Needle,Salix alba
902,0,0.504519991,0.016869372,0.014535583,0.935323383,0.000642332,0.856397366,0.985000252,0.00010952,0,0.498679446,0.031364736,0.014065163,0.955223881,0.000576712,0.842940722,1,0.024264185,1,2,900.4137938,452569.5,3104.271202,811.2149048,681.6793213,0.840319029,0.818406822,0.59016824,21.29286152,1.32087591,3.447605116,4.553858544,2.079364464,71,0.80615515,0.017260332,0.983032532,759.0977435,868.9055663,607.1405029,0.621863452,65.6703734,0.996145962,0.4545916,8.053885141,86.22264458,195.9772173,170.5885072,118.3598956,84.30738384,102.0948502,-0.157208151,Needle,Salix alba
903,0,0.48842779,0.006798574,0.014143279,0.865384615,0.000935457,0.890583978,0.985507474,2.60E-05,0,0.468482858,0.020485167,0.014213644,0.953367876,0.000614951,0.786537708,1,0.105178803,2,3,1018.551913,453056,3192.195082,937.624939,729.6745605,0.77821582,0.66220664,0.558705443,22.49194236,1.395898896,3.134052413,4.374820303,1.91459008,68,0.843451036,0.057313003,0.945793721,759.5056387,884.4341268,630.2636194,0.70417455,62.06283757,0.995843462,0.462797054,8.083528262,80.32070988,200.2831454,166.9612916,113.9213345,77.81793945,101.9897926,-0.328028974,Needle,Salix alba
904,0,0.586349941,0.019043061,0.014396869,0.858447489,0.00113809,0.863872379,1,0.003633708,0,0.486905382,0.013555493,0.014551771,0.97752809,0.00058469,0.193349434,1,0.109605459,4,5,1050.088092,384258.5,3013.408285,967.9616699,610.875061,0.631094267,0.649849707,0.531762113,23.6315644,1.718989952,2.869671896,4.932937154,1.908625652,50,0.841917502,0.075511667,0.929790006,699.4663091,808.7672407,599.6050258,0.810175205,54.49446861,0.996168577,0.458510149,7.949019741,175.5042388,204.3352482,201.7914503,114.0967307,75.19877656,83.17379563,-0.334844556,Needle,Salix alba
905,0,0.502552303,0.018721326,0.014482997,0.925373134,0.000802696,0.875032127,1,0.005868743,0,0.4964661,0.012983347,0.014534507,0.948717949,0.000472605,0.872455435,1,0.025117139,2,4,928.185865,450715,3080.195082,814.2199097,679.7036743,0.834791272,0.81440546,0.596974018,21.05011313,1.365574294,3.318511085,4.531673431,2.061815688,53,0.823963722,0.035389326,0.965820272,757.5408645,761.1636254,597.1638418,0.593777643,70.89817006,0.995749546,0.4419339,8.174518888,104.4621953,196.7190076,174.2700537,122.8677518,82.66584965,100.9922327,-0.16014369,Needle,Salix alba
906,0,0.510423924,0.012349309,0.014561714,0.938388626,0.00055957,0.802298144,1,0.013599605,0,0.501116627,0.012160077,0.014493027,0.956989247,0.000573184,0.52771971,0.983784102,0.296514157,7,6,956.3482629,408105.5,3248.604243,919.4995728,662.272644,0.720253346,0.670168637,0.485946767,25.85956212,1.444040112,3.396884136,4.905236948,2.053775005,66,0.81467915,0.128944599,0.885783059,720.8439922,843.5208995,611.5624184,0.739893295,57.21524626,0.996293331,0.457317766,7.963096884,129.4783183,201.6092198,180.7584293,124.3721659,79.27442972,99.16791105,-0.550314298,Needle,Salix alba
907,0,0.532536199,0.005633803,0.014561553,0.945812808,0.001993943,0.659654255,1,0.175990536,0,0.493613855,0.014029441,0.014578714,0.951871658,0.000466342,0.752827401,1,0.349951047,1,1,1034.023694,346916,3182.846884,1017.368469,594.3557129,0.584208899,0.573719505,0.430331068,29.20163464,1.739738799,3.07811794,5.355121209,1.974808667,59,0.82590146,0.198687867,0.834245534,664.61054,678.1471781,610.2012016,0.761331222,52.48838729,0.996188956,0.472144502,7.562930364,161.9087958,207.6825772,200.0920956,119.5069567,74.9587356,86.80522697,0.593623142,Needle,Salix alba
908,0,0.521766846,0.029044584,0.014392238,0.90430622,0.000999664,0.860939856,0.985577147,0.02816417,0,0.481019626,0.013838915,0.01454709,0.962962963,0.000568513,0.842978627,1,0.264696179,3,5,1015.236426,382104,3288.243852,988.4121704,645.7528076,0.653323408,0.598655803,0.44408225,28.29739451,1.572175008,3.238894674,5.092109261,2.012185977,62,0.831709265,0.196080125,0.83606439,697.502633,669.4890136,557.5611505,0.706477084,59.36907404,0.995933629,0.471409628,7.747540191,72.36435525,205.8751253,141.7052892,112.5013673,77.48702638,112.5688287,-0.523008343,Needle,Salix alba
909,0,0.557543711,0.010009804,0.014567309,0.962616822,0.000642586,0.752152257,1,0.043807029,0,0.48862924,0.025370436,0.014025972,0.926470588,0.000915237,0.849379908,1,0.032674093,4,5,1072.481701,490591,3372.704748,1038.739868,611.6473389,0.588835913,0.772167797,0.541966937,23.18660008,1.753431485,3.144766707,5.514132955,2.043583914,68,0.820167389,0.022772534,0.977734508,790.3416106,786.1779663,599.7071175,0.817990405,60.80050519,0.996404303,0.453551323,7.989590914,73.01479501,194.4709783,178.4519728,112.9358054,82.6981756,95.68537129,0.181289521,Needle,Salix alba
910,0,0.478237176,0.010963195,0.014534454,0.917098446,0.001645969,0.730132309,0.984375285,0.02010796,0,0.48054604,0.014304951,0.014100492,0.960591133,0.001011685,0.683116733,0.970299,0.098853179,3,4,1020.194589,514379.5,3302.330077,833.6821899,742.3374023,0.890432123,0.831154548,0.592724059,21.20104696,1.3743004,3.236960979,4.44855677,2.095361056,63,0.820716265,0.037276952,0.964062682,809.2764178,765.7274692,592.5366526,0.612713015,86.93015743,0.99508835,0.421902941,8.516370618,107.8160821,190.7892748,159.4620229,123.1920322,84.74376189,104.9509054,-0.315595782,Needle,Salix alba
911,0,0.490062826,0.018159565,0.014400112,0.917030568,0.001926768,0.703616051,0.986842275,0.000212096,0,0.550131714,0.012024048,0.014278443,0.95049505,0.003123955,0.582641899,0.985074875,0.494534585,2,4,974.0128336,443841,3187.886426,940.0534058,600.9249878,0.639245583,0.785696154,0.548822112,22.89698307,1.620855936,3.272940885,5.304965662,2.068741807,59,0.811225839,0.030543596,0.970361666,751.741919,824.9291416,613.1640122,0.78968698,75.15593535,0.995440195,0.44135677,8.083453876,81.54336988,197.6588367,168.5501511,116.5932347,82.23343018,103.6934658,-0.707801362,Needle,Salix alba
912,0,0.490039734,0.023466007,0.014372183,0.958974359,0.000646222,0.732103262,1,0.144332018,0,0.487546678,0.020580783,0.01452682,0.963157895,0.000688513,0.503772668,1,0.000344779,1,2,1024.047362,457400,3270.052946,940.977417,630.5136719,0.670062491,0.770943323,0.537522262,23.37832591,1.624147751,3.193263385,5.186331546,2.080859999,57,0.806157015,0.03968627,0.96182861,763.1381053,849.2432336,578.6626394,0.795203464,58.60503647,0.996052016,0.472238878,7.977633771,98.16116868,200.550654,194.3449366,121.6204128,74.91429502,84.40489777,-0.018608583,Needle,Salix alba
913,0,0.53414434,0.007210104,0.014547323,0.985148515,0.000638874,0.730137245,1,0.045370973,0,0.481844962,0.015453195,0.014305139,0.962566845,0.000494336,0.75168918,1,0.085781994,1,2,929.8585914,501076.5,3296.070191,879.8659668,731.9342041,0.831870116,0.778064271,0.57959015,21.68147719,1.270412813,3.544700476,4.503232904,2.044962056,64,0.809253037,0.033071796,0.967986933,798.7430217,755.118817,621.5426141,0.607568095,77.54586109,0.995538793,0.426595637,8.302331404,77.3022137,192.7437672,151.9387758,115.061835,83.73718051,106.7989537,0.295250784,Needle,Salix alba
914,0,0.554323625,0.006713457,0.014571574,0.961352657,0.001282741,0.766851413,0.985437124,0.141863811,0,0.524246814,0.010985658,0.014312119,0.964824121,0.001262348,0.522444687,1,0.190366316,2,3,1074.477082,366919.5,3022.854024,1039.588745,455.7323608,0.438377544,0.774460649,0.504598908,24.90368173,2.357693187,2.813325732,6.632958911,2.021541736,51,0.839498224,0.033525065,0.967562408,683.5030484,622.8603256,605.9426903,0.912875796,49.32084808,0.996560521,0.490110057,7.698944591,160.0529673,205.4382349,198.614334,119.7694054,76.71222992,87.2346051,0.436834861,Needle,Salix alba
915,0,0.500556083,0.006358559,0.014547851,0.970731707,0.001139058,0.399753236,0.985294355,0.018193872,0,0.479719811,0.012176849,0.014547851,0.972527473,0.000387182,0.682676362,1,0.382226183,1,2,1060.249499,291464,2906.479352,1054.388184,412.7785645,0.391486334,0.669679885,0.433571074,28.98341554,2.568567242,2.741316412,7.041255537,1.981015012,50,0.830226548,0.038812684,0.962637457,609.1826415,663.2604646,593.2345831,0.918243056,44.72618641,0.996268764,0.488043243,7.464189552,174.0180112,213.3977609,211.5529809,115.0732471,69.69886247,78.01813724,0.619967415,Needle,Salix alba
916,0,0.584292941,0.009457739,0.014518093,0.960591133,0.000717166,0.721168012,1,0.001290099,0,0.502607793,0.018238554,0.014276395,0.964102564,0.000860992,0.809343563,1,0.037813373,2,3,1096.442429,435432,3326.822498,1071.306763,500.4182739,0.467110161,0.812219357,0.494391445,25.41785614,2.191051938,3.034197155,6.648083557,2.116669532,61,0.807779765,0.03572544,0.965506843,744.5866245,802.3099701,592.5432828,0.897103887,67.16175334,0.995771395,0.443646847,8.207265841,96.31360285,199.7906372,155.8256019,120.9143973,79.85356987,108.680907,0.197161083,Needle,Salix alba
917,0,0.537008234,0.010486036,0.014582582,0.918660287,0.000743585,0.852163993,0.985577147,0.142298699,0,0.521955162,0.010783381,0.014582582,0.95215311,0.00124331,0.855429434,1,0.042918211,3,5,952.6158722,454764.5,3121.903671,809.6993408,700.8017578,0.865508618,0.801433675,0.586350666,21.43149373,1.359322892,3.277190483,4.454760046,2.0668,55,0.809921378,0.030350874,0.970543167,760.9363606,759.4886842,610.0888643,0.651943986,70.99567015,0.995391491,0.435796668,8.155083823,72.27479893,200.5035887,154.8200255,111.7284232,78.09207269,106.8096512,0.206316361,Needle,Salix alba
918,0,0.505173511,0.007040347,0.014542199,0.955665025,0.001873982,0.58169998,0.985148759,0.034351819,0,0.516901629,0.016037296,0.014473603,0.958115183,0.000455831,0.652325393,1,0.338219143,1,1,1152.580149,571082,3509.675311,1037.05481,707.3266602,0.682053305,0.778532477,0.582605332,21.56926814,1.62948778,3.045059655,4.961887496,2.011988416,61,0.83174192,0.036322279,0.964950788,852.7157708,808.7476002,583.2817095,0.775795691,72.40946838,0.996039122,0.416521636,8.74857564,121.9079496,183.6080603,175.8683635,122.7845287,87.03896683,93.54232719,0.584854857,Needle,Salix alba
